Position, Company, Location, Job Type, URL
Application Security Testing Lead (Listed IT Company), Elee Consulting Limited, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=9bf4ae645752a954&fccid=821f5dd622642df2&vjs=3
Assistant Engineer Network Quality and Customer Experience Assurance, PCCW Global, Hong Kong, Full-time, https://www.indeed.com/rc/clk?jk=f83be12d8ac8ca64&fccid=0a0f173197921f5c&vjs=3
Data Engineer - Big Data Architecture, Michael Page, Hong Kong, $38800 - $58000 a month, https://www.indeed.com/rc/clk?jk=65466704cd37abe8&fccid=77087bd1709a8148&vjs=3
OpenGL Developer, Constraint Technologies International, Lantau Island New Territories, Full-time, https://www.indeed.com/rc/clk?jk=ee1dba687921bdfc&fccid=6fbb1a60180f0608&vjs=3
Solution Analyst - Loyalty, Cathay Pacific Airways Ltd, Hong Kong, None, https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_WhMMFkiKaXzBV1s_y2UbJxTMeCbrsn7T-arZRH1X84WIu6ckVL58wQdRZEAhd6MsOwPBUsTlcYQL-ebID9WUU54AoLtIipZq2rI93sDiz8I9VdpLyyYBJ4Kn2sGpeP2DsYZMxgicUrdcaMJdU_TH9-Flhg8pgUoD3cKxk0OsuQX4S8OFyqYhylremJYAL5aLZDhe-S7YgGyvcHjovsWhwK-osnfgG2ZmF7PaPp04FyltD241ry8uGqFyfRw58WOLH_8ywO9il0pNcHrOoEEtstms3MLhgSUGIXkhwum5YoaZmPlz4yCGo0n7OOKmJesZQv-S2eHv3peSRj6t5JEFDGBzdb_TKEy1xNXIVnBpviI9mwWhcuTqo2kNZGddJwDC9jHiSfsTjY76QQqBFm6QHDDRsXni8I87OY1ix9CX3onx45H_kyUoLL6XI3gSYFLZAig6hIXobch44F1P8rg92dJdNecoaszbeOC5ZGdsCDhpJjXoFSaGTtjq1-62dxrUWuRibBz0ztBZSmIvMuwOSlIvCl_i8mT-0T_GikPU6YOsoaqBOMsNR6H_czuKrYheoCldKsenWTkHE3I0yBebgZnroeTqxtcJs2rrw9ZiPbqkZKSSiZQink68EforFA7UnqffCeuPPnZ1XPKyL4xbLib_5GjMWeh4OPNycgKZrfbRGnmnCuO2LaBcU8qz1s1-jw==&xkcb=SoDS-_M3LY916bxYGp0MbzkdCdPP&p=7&fvj=0&vjs=3
Senior Technical Service Officer (IT Security Alert Analyst), Classy Wheeler, Lai Chi Kok Kowloon, $15000 - $23000 a month, https://www.indeed.com/rc/clk?jk=212120c65218e51a&fccid=7e57982cb894da40&vjs=3
(Assistant) Development Manager (Machine Learning / AI), Manpower, North Point Hong Kong Island, $70000 a month, https://www.indeed.com/rc/clk?jk=c8af15da9eada3cf&fccid=1a17983a910f73d8&vjs=3
Analyst Programmer (Telecom Solutions) - IC, Classy Wheeler, Lai Chi Kok Kowloon, $20000 - $35000 a month, https://www.indeed.com/rc/clk?jk=a2c747b4c2b2bb07&fccid=7e57982cb894da40&vjs=3
Manager (CRM Analysts) – Group Customer Ecosystem and Relationship Management, New World Development Company Limited, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=4b9311679c739201&fccid=8d2ccc7722528aac&vjs=3
Programmer, Easy Job Centre, None, $15000 - $30000 a month, https://www.indeed.com/rc/clk?jk=b8363cfdc488bc2b&fccid=9569c3c2b5b79e0e&vjs=3
QA Analyst, PEOBASE Limited, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=de4a605b3ba46c8d&fccid=4e3be47709d0a343&vjs=3
Business Analyst (15K-17K), Manpower, Wan Chai Hong Kong Island, Contract, https://www.indeed.com/rc/clk?jk=57791f0f4ee1a212&fccid=1a17983a910f73d8&vjs=3
Analyst Programmer - Fresh Graduates are welcomed, Page Personnel, Hong Kong, None, https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_WhMMFkiKaXzBV1s_y2UbJxR3iFwbpxpPU_Mgsb_vRu6RncZ4emCf43FGg3pmikUTyJJGCCDRtvMWDSQHxOrlR3cD2V0zy4LqO1QMlYZ2tAn6j6WpcqzoMaiPzgyp3IaqXgQA5yBNIh-Fl0S6TkbrGtN-GGjyyLhwSeMkZ267AcmtyV3MLV69JzqEqucliFKAm-OrrbCyE6Ll1aMipuR1O9hm03w4yKv3uU1abSgX2vI-4dQ3q-AHQ6A1-o9HBGaa5IQjQyqEiwzNTW-2OKyYQ4xnmapxZfGwyUXm1yfw-oY-VMXC2QoTfuvRhpgIYMLwnjO2oXO7HiWoYsaEWdj1UGD0UJjETRT6QEA0Yun928Uu7BivvLPUyHVbOKOvwcQvt92vLYqssdgSoHcCkRfQ9RKmmCkBrVf_I3oVQeuGJvbsxuRLf0DOGejbwH_2mxu9yXryaIGvs0vJE5hGVDcgLXeptm-R_JMacsLhdqnS9Qles1B-pXb_H5UAycuiXRIlXswnKuGG1z5sIjJthu7wRF-ORl_4W27abGSLvYTyYVD7-rxjPLTsM1-jqBZLzAiwqn8f1fxwXUIOuQkeiK6LwsoP0AMss78PAkN6tsPzsAo8s6mNh-KZvEnJrw6nVheY7wpYzwxbsSyBhpGj1JqIWWFYY_yNjgRANYaZhfgTY7T0kYDR5nUcuNdctraedqQoIg==&xkcb=SoAY-_M3LY91UtxBUR0KbzkdCdPP&p=0&fvj=0&vjs=3
Senior System Analyst (Retail / O2O) - IC, Classy Wheeler, Fo Tan New Territories, $40000 - $60000 a month, https://www.indeed.com/rc/clk?jk=e64cf62bb17ddd2b&fccid=7e57982cb894da40&vjs=3
Assistant Analytics Manager, DFI Digital, Quarry Bay Hong Kong Island, Full-time, https://www.indeed.com/rc/clk?jk=676dc8ee57212c6d&fccid=6279dc56015e3709&vjs=3
Vice President Financial Modelling MNC insurance company, Michael Page, Hong Kong, Permanent, https://www.indeed.com/rc/clk?jk=812b73949fb647d9&fccid=77087bd1709a8148&vjs=3
Sales Analysis Executive, PCCW Global, Hong Kong, Full-time, https://www.indeed.com/rc/clk?jk=1a15f482ee41e615&fccid=0a0f173197921f5c&vjs=3
Solution Architect, Fano Labs, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=6de3b20ab2102120&fccid=8667b7332d6fdca7&vjs=3
Valuation & Risk Control | Top Investment Bank | Up to 60K, Hays, Hong Kong, Permanent, https://www.indeed.com/rc/clk?jk=04c5dd780bff44e1&fccid=31670bef3ae6497b&vjs=3
Technical Analyst (Data Centre / Infrastructure), Classy Wheeler, Sha Tin New Territories, $25000 - $33000 a month, https://www.indeed.com/rc/clk?jk=4d4c863179d5e52b&fccid=7e57982cb894da40&vjs=3
Data Analytics Manager (Mobile Network) - IC, Classy Wheeler, Tsing Yi New Territories, Permanent, https://www.indeed.com/rc/clk?jk=45ad21e0bc299981&fccid=7e57982cb894da40&vjs=3
Assistant IT Officer I, City University of Hong Kong 香港城市大學, Kowloon Tong Kowloon, Full-time, https://www.indeed.com/rc/clk?jk=5366b634d12eacb0&fccid=d06334a15b40ba2f&vjs=3
Application Developer, Active Intelligence Holdings, Wan Chai Hong Kong Island, N/A, https://www.indeed.com/rc/clk?jk=bdbde4cb664342f9&fccid=df2ba63664489660&vjs=3
Technical Lead/ Technical Engineers (PAVA/ voice alarm/ Control system)-Chai Wan, IT-RecruitHK, Hong Kong, $25000 - $30000 a month, https://www.indeed.com/rc/clk?jk=b3bf7e191911b252&fccid=45e92b5b982fb821&vjs=3
Rust Engineers (Multiple Openings) - Remote, Keyrock, Remote, Full-time, https://www.indeed.com/rc/clk?jk=da05c2da9f8e1882&fccid=6498a554dd4f9282&vjs=3
Data Analyst, Moseswills, Hong Kong, Full-time, https://www.indeed.com/rc/clk?jk=e71c9480d64ad722&fccid=5c93ab370ece24d8&vjs=3
Junior Data Analyst (Management Consulting - Technology / Transformation), Grit Search, Hong Kong, $8000 a month, https://www.indeed.com/rc/clk?jk=c285ba6312531e6c&fccid=85c35938532a1f91&vjs=3
Rust Engineers (Multiple Openings) - Remote, Keyrock, Remote, Full-time, https://www.indeed.com/rc/clk?jk=da05c2da9f8e1882&fccid=6498a554dd4f9282&vjs=3
Data Analyst, Moseswills, Hong Kong, Full-time, https://www.indeed.com/rc/clk?jk=e71c9480d64ad722&fccid=5c93ab370ece24d8&vjs=3
Backend Developer Lead (Ruby on Rails Python), Grit Search, Hong Kong, $8000 a month, https://www.indeed.com/rc/clk?jk=500a2e6d9d0612d6&fccid=85c35938532a1f91&vjs=3
Data Science Principal, AIA, Hong Kong, Full-time, https://www.indeed.com/rc/clk?jk=ad48891526f23480&fccid=004041685e219574&vjs=3
(Leading Domestic Bank) - Assistant Business Analytics Manager (Contract - Up to 35K), Manpower, Mong Kok Kowloon, $35000 a month, https://www.indeed.com/rc/clk?jk=6fff37e724c2ad44&fccid=1a17983a910f73d8&vjs=3
Programmer / Analyst Programmer, ORIENTAL HUMAN RESOURCES LIMITED, Hong Kong, Fresh graduate, https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C1KiKFNLSTeoagfKR_iBMdGU9SgqzP7Goclj1knC2rZyeUXg36jB7V4SHM_u3m54e77KoOSk6WaBn9mtYFBZSZq_gsqVk9MrSFtX2AKiQAC93bhZjFjzhQWhGGnwBDwZOhwvJXM9VqM3tU0OCNrOGaGHoSd_M9QyiLi4-QRH5J4y2A7spUNBRNStalQGfER8-TvQz9NOo-ZHTrvAthozBNsr29i7O5ai8k2TmtjkV1ajvcgNq-6pl3-o6Ep0EIWdgxNA-zPMsfWax73KEGZRbHu4i8390Sa9ObVzDmMqkLI4M2HV_VKA_lUZZyTp-5DU57_ZDjcwpvyeCRuv80J3ZE5UHM_Xi5M0yW79_gursWXW6mXB80CWKDHze3U_Gnq9dVhFMAKx2ZgC7WSC1I1Ip-kt9_ujo_y_dw2oL_0gTXyQS6yZ1-inutXMNjqg4IPCeyuHINS5GshRzfuvrPzeatzPr34-UKrzar39eBzq3wAnUnODbrgJ0Fa5yzeUcbFwK4Il6erLkKSSED-okPFN2CdPncTmZwIumOX2gb3LaNWZx_6e6TkOZ5jurNylXfD9h3UDzhfM6VQ11Ksy9f-aIU7AVoYZVR3VRNSX9HEiBnDTHQIiS0xk6Z8lERfmIDwWXJmBfeppDX0F5Ai2xRWs8NgKMim4xjbZkRcHqwvHqqdBdYy614kPgWro7jw0zdBPwttcsTrROY7cS_a5KlNCE89Kq_Bm2p8jhfMcKLw3WTVhohMzEjmzLzox1eSG9oec_u11C_R0dm7YZfPNemuy57PI3GIrrAQkRE1r1eV9-iZkNYFGG5yhdKaPyqnoQaMKj_uHxEGofYznKW9yHhYs8EW8wnuiu_Xad-4mkzGxaCg9FH4ICXoBSe8ED_j81olh4=&xkcb=SoBI-_M3LY91O1RBUR0ObzkdCdPP&p=5&fvj=0&vjs=3
Full Stack Engineering - Digital Business Services, HSBC, None, Permanent, https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Bj-xBWVmzs7UIwFa-9Zm6MwNuQFkwLehssDYDaWnvIcVXYUBz_xUrOUB76wTrVfoIvdOI-Gq1ZHhP85LLej3OtCX3U3rqVBLPueAVhZj9XEZvM783AByGDsgJazrypCcXfoYMe5PXNTqc32xyjV1098Sdhq97-GTGGz2ZBur6XwVZRfxUifOL7RaKUxWiFDDMSJlijAoHxpYv8EgSyPH0hS_gUDZaPxdYx_dAQNWXNi1EfXOrG50DasJzu7p01N90YH1N9Qo32fTNfz657ZRLN30Yy1gr_9y0PR3F91TBRV2SZU11eydiOtHFuDlN8_nUnuWGqHkSMNGuWPDP8YNelqxJj3KLtTaPksDJGRvgR_oh306oNVCk1-RZOPw9wHXJwcsahdMNitJahbfdrg54xOugYgZEmZCHbqA1F5hVyAmhJvo-ZAXbsUVwy_A3vPYmHSoa_JbfvOWe74-L_UvhLRUqUbfByp554NdpXlz12AQjvFqvwWHbm1UM555GuevwanYLwcb5m-Pqotq4tmA2nmLnrR0I5PG813OYT-Wo7p0YhlbysBWOygWfUdNQjdnD_GivNH0tAEeIu4JxF1243U2BEk9t7z-o5Zaa8vs6RPo_80xWEKlG-fr19tfyMy0NeuAInWYM6hVPrjvWuE25J4Ptke6C2ebYc9D0r74hdyRIQoXlhQ3p-NyO1PEHwfZwjH4M-o7HlX8nZaUh7Cvf2mRdu_FsMwon5cH_6M5YgKM8I54xwYJfJ0mMv1wuarRkwpor_hj2d8dkv_U3Cq2lkVdo1Wr3I3S-VQkzRAMhu1I8qqdGrElm5&xkcb=SoDV-_M3LY91O1RBUR0NbzkdCdPP&p=6&fvj=0&vjs=3
APAC Structured Product Origination Product Developer (Wealth Management) - Hong Kong, Credit Suisse (Hong Kong) Ltd, Hong Kong, Full-time, https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_WhMMFkiKaXzBV1s_y2UbJxR3iFwbpxpPU2Tj8NYuohGatGgLmUl1MowoBDt_QTLMPfTpOcmvokbrc51dLZvRGWyPWfnLNDff7yXB3XYrhpMhhMC8wV3rSsxfn8qv5lqaxLEnpCjDU5iidpv9uhZPuolGEVCbI95tb_9lCsNL-7xdzBPs56R3QyqUjYkVIPWniYRMNlZXsBjU9DQOcBW8CoTiU9NZolyXP0DWtkMHRAS0N3tTmUHQFAUEJSvfziCTG4KyBhop5fMI4h1Zw1koH-5ePTIsrLbDM2ffx35CiFW0X7eELO6YMQkGU01G8DKCxFQ1Jq5DmMhGViSfEk5Vw_OXeqRkTi5jlBc6cxprHglLXn2Bz-yKqotLbchcFQk2K5jXS_NztZ19R8tEs8UQDdMNKonAjHZ70LdQUHnvjJspbygK9PgUdhrgMfK7PjQUgVaxK5cIphWatm121IKnrnAL0zK8Up25iE3LppwU5kJnLbA9y6Z9sYqnGDjdLZBj_x-sV2Jv5TqP7zgtLMalfo-VLmQf-Yn28g_4sjQ29LsC7o4oYQE_kD0rPkVUcpxSGaJpprFVBiqOcUygSnM9GHf4PDUur8lffKD0dQhEFkPDhVYFPpaXPR-05lwZlRtxXwPQHRgJFvCtajW9rlLg6ZZrcjxLvcJ1lW1XpI4iOC-sTHlm0td8HOZVLxEigDK9jw==&xkcb=SoBh-_M3LY91O1RBUR0MbzkdCdPP&p=7&fvj=0&vjs=3
Data Engineer - Cloud Data Platform, Michael Page, Hong Kong, Permanent, https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Bj-xBWVmzs7UIwFa-9Zm6MwNuQFkwLehssDYDaWnvIcVXYUBz_xUrOUB76wTrVfoItEIdIUUHHPwHsDL6Tfi1iZuoh8PnRZSnynjj80ZApCBk4GuKg4nXYAMdLAua932NVxRz7sgN_WpJx9FFJSorn5p7hpHjWrckQXH0shc67IuUSIv4K390oDeUVz05cAonfHAipwS_MHuPgTkeZIeMUjzdqAAtRNY5MJFHCXB4PbG-yHnU61mGDR3d6cTCmfxzTAwbe6Adw-wompcfyyseC6-ZOO4dhs02tHZ_RyIQITprGrz8wruccGCW3ESp8oQ5yEvFk0NsPX976riG0E579D7W2zZr2bqGGFZkVi058UoNqJoLkK_5Ajhadb4t3a_0Q3E9hCDRHcw8V9PhhPcs5gxzSVNhdtgjoKQAiXi72VSsyYPx1OzD-9PSDyRb4YGzPV7Jik6ogHGqeCvd7lfq1RkHrwyXSwbrJ74eTyAMRJbdh13BnS2qKWwy0coyDepcG1Qdl15M4-onME3x2ynEIPWlnUGzl1NqaF66DEsDUx67bRHUWcEENUizlNalDlweYG3oKQzfIb5J_yslMrbZt_xjfZYtB-rQ5iAxhpwwL_2wmAECrWhxw5xhOTD9oMHwOoZ6gUIJ4iAEn3JAi83RLcvGzxfI9dqHggzucZuVa4UcUv5fOo-MmXSQDteYjsYlN-5vU0FK8QA6G1DNRUz-gSQS0X6W0f4TlHKefWmNw_sxN-6W_6nTwlf4EivnkY0vpFtM4LSsl7Yr2C1Dh41kYVGvzJnyU_MY=&xkcb=SoCI-_M3LY91O1RBUR0DbzkdCdPP&p=8&fvj=0&vjs=3
Hong Kong - Senior Consultant Machine Learning Engineer, KPMG, Hong Kong, Permanent, https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Bj-xBWVmzs7UIwFa-9Zm6MwNuQFkwLehssDYDaWnvIcVXYUBz_xUrOUB76wTrVfoKCsAdJentdVWyx7v_ccB8dz35w7YJqW2Mp6VUMTKfbgOYvzoeLhksFVJKDvWafPXupqYdO3Dq2wdtiRYysblPIhw6j0FsNGCrW6JI0noevPVIDND5mJX9XErcYL4vp9EHSLditKzr2Wswv88lLkYMjxB0Ls2MYbGf7A0S09Vx7mcXxIEHBrU4KZMwkJKci7Kn3_7e8HSb0fY4ZtE-I-xYesHuRV95UoyaLHQhNIOZZNuHv2gb8BlK0mIwR5pWkCINPVO-956VQcchDT2fYEIJPNBdvDJfL5h-_4P4NDJXPxL4-mIzOKZq4s0UMPZ3nb6wnTehUfXhcXSWUX172_WGwYWPu4Cdvj5iFZInbxyNBmzuVZtaDg76eJRWmr_msAvsttfzzdglo2ZdIuhKT6N2r7FLtKeAUwUKKvhsAPIIaJF75ZvDmccUxZ7-nYkz7wKIZbaXX1hIOmjMeogiwFEF4OiIwrqRs4wpL79QNz64oF9m3OyLt1JBfmb0ec4l7uPhxFQ6NSTv22Exdv7dKPo4xAT8Ot1njaEB_pbpUjtufRLkS1B9KjSyklNwQSR-_M7kdLzs1GPQRcXzRUIO-R2QG-6dRH-6nS9iBvC9MpDCN5oLidlZrO_fJ8Grd8qwsRm1gdln2UXCaMrY9BMk-Vx0Bqvwpkfp2e_MJP-PiNs2WYvUZtylNiZ-hZaL5NHo8eQbwnetHIjITEnsuabycKWtdgzOVogKmIvtYVUu3zPQJz4hsPrBlRWqjAo0ytpVpFDI=&xkcb=SoA8-_M3LY91O1RBUR0CbzkdCdPP&p=9&fvj=0&vjs=3
AML Manager – Model Validation (Data Analytics), Bank of China (Hong Kong) Limited, Hong Kong, Full-time, https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_WhMMFkiKaXzBV1s_y2UbJxRBqdCFipLjZG8WsTqz8re96EDP8hSdaLK_Uu3UEKjakCyLbpTJUkLEIzJYN5a8f2xpnP4sxGa9Qjz5D14-DjyGexmYXJvz7TXDcMVTGxz_lmBy88F4nQE__PneJf_-r3y9aaQ1Azllotg0HXo51YYf91H2tYVE7mZZr0WoPd_OhxXHBesuAMWnw8W8fXPST64iTqjcStfaDN3AM3ezIhmjLd9OjDe754y-1pjMGjzw4R4E4b7ZoF1BaInDWxxGnkfXoge7ECT3y9RNW_jD4qOHhzMc0nTXZDOeemDknimdBCJcYUKj6hWGle7tTxzgqcukY0NucpK6ybACwINCAZ83j74LCE3X6UYwEAOZS1pTXrl4KQhJtaPD7MzrILrST-HvLmNt9WOeMYnNPWuEgCYKFmW9vL1MhhIVS126w5UmrdiKw9wvETkMGnj5_7SHVPme6iRUDstYm1Ohsp_luhmYF17LxdYpeExrhhu_gDfpvtoLtPFdwKGRMWmh3qvafslKIJOWu-4tANfyWdNWf_fsg8A5fsVf7D9L1hr7DVJsNODYjooUx-HhB4F_85hNt5OYJU88xx4Qjy-_ptFdFkC245tT4B1hrcLQHOGxGhN5B55xJyiRIk1Bz6Oc25bTc5Ppv1OOlJ7i3RfNaDXA0AJLmTFRfE4QoIDEZ2-iLRY3QSb7_vg76na0&xkcb=SoCh-_M3LY91O1RBUR0BbzkdCdPP&p=10&fvj=0&vjs=3
Customer Analytics Assistant Manager - FS (35k), Morgan McKinley, Hong Kong, None, https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_WhMMFkiKaXzBV1s_y2UbJxQ3RLK2aL9vXhV9zs3ZmMuPKeJnF2mgF90OQ8KjmrCAa19q1d2aotQ2amS0WMWSnyqT-ox2ryF81VRc3CS6QlKlj-TgIiHEAijvUG7vBHAM0moht9nMXChrIuBpayOf7XO4KOTqlVb4cfpx1HZkR9zpzn88JMProEkrrPoM-q14_1f4vOyo8wZyjmGPSaxfTqBxWEvksL64h4DHDNeowU4u-WGPGEsoDAIt5fV7UFIDf1C9adhluX_wpk8_e1y-nh3w9iAbQH-msqOVgPsoqznUAJ0cq472rijbOR6cglNfk3PE_u_R3kzBMFGf_Jdj0nZt4AgkgtiLTB5447VIQaQ5YWz2sKpeIuTz2SXCTeQJf5hrvdoVGTuz0lv6ly7LSPMs59pjcIlJ2L_2X7C23UoPNTlA5ECA-VwJOLhT-ZshNQWAiTW-aDjbE3tQ6lUyNWdJ6JSxNBVGxw44uT1V1SDSDds7S17lqfGoawPHoRCVuzwHL7FdB1s5ooyleY_-m0-6aXS7nzMajwnKqT0G_kIWiOpicB3ps_X42IoqqJPQXf4kDVDESwO_P8FxrJ0-OjtQy-XtyAxbCnj09Zwr5pfKN3Ll78R95UKNN-EwtI1w_nKI7x3fgIcRN1xeRXIlloKU0IvH-uY5Ej1FFCpVm0aNVbUzxAJIi7GMF1m6VTWnAA==&xkcb=SoAV-_M3LY91O1RBUR0AbzkdCdPP&p=11&fvj=0&vjs=3
Senior Manager Data Analytics - Insurer (Up to 60k), Michael Page, Hong Kong, None, https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_WhMMFkiKaXzBV1s_y2UbJxSk2ARJIsXPz1ZwJk-GPEct-xDfDEvHxb4qDnKaZ-woqk-QLsCyhQoQdNZenxe3yk6dFls1Cb1p_1MfStGzc0MkBLlIsrNXnyDkN7XHElF8VyyQRVBzDwvspEag1o6bwa2yGk5Un22skU4XSWOguJLnjDHO5HpGkXUL7IHc_FsAM0JUSrKGJYZBjx2ZGV8vLBh-JFcVe2umEtXray_vkSixFiitK1SLQbVWsd4Z1STFtfuampJ9CxmD9Rr_QBI228Abk6CzZ0J1kkMCwehGO8f-xo1nBPIXE4y8T3n4KbHFz8mfdp_JAmwuGJKJThVwzEf7a5sFRqaNbMorZFeGKeK9D1aG06PCmyIghIj0e1MVjXFS85W500l9kQdWStU4FY6apOGi8R6tvvGsgGb7WOl-7KaWpnkscXM8V5TWdZ8wpI7MdswW3BDUYk3bQ28H4qEer9-B3uOkb8Yn4Yg5vYKyht5ifWiXCHF8NG0Ym9OLPH01TslAY6U80MoFen0lyeaFOUgLWsFQgmSzzvhIZoXUtNtc7OBhjg80capAG3NYqmWukhhNZA4uADgBfT6DPWTsrn5JqfpoUwEIUqn2k6lJtdcNv0PzULB0m0TEl11m176GsoI6Yq7xF453PU0d2737XmRmt97s1Ad1lPjOSZanzaAAo6x09NBBPhF7nj0tuw==&xkcb=SoCb-_M3LY91O1RBUR0HbzkdCdPP&p=12&fvj=0&vjs=3
Infrastructure Solution Architect - AVP - Infrastructure & Operation - IT, Hong Kong Exchanges and Clearing Limited, Hong Kong, Permanent, https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Bj-xBWVmzs7UIwFa-9Zm6MwNuQFkwLehssDYDaWnvIcVXYUBz_xUrOUB76wTrVfoJsR33A2toR8aLkOQxktDzoT6WBp31Z9iWG_bBGHurByIt2DltCsGON7KNIhSK9HnjQnyNEWtvAMprnx_Jp6e2ICPnnOw744gTOE4d4m28PAib0goIDyb2ZhqaSKDqifym7Kc60TTsfqOL83dj3XueoCXdVTMEYS-j3W6EPxazJVuQQOWrO9EKZ7bdsGv_o8dnY_6dNMl447IRVDGwq-wjlC3UTrzDhW_KhrpJ2jGJoD64Pf3HH-t2TB1tfFdna7Jrcsk4JwBkvybzzrod3bnh6JgHVEMDfXMTW-8S6lDI1tay5jIW5qOaYaV4fLe3f2G5EQ0EAcikNnswIAprUG6ywt7YB_kuFu0FkCo1ZPPUrNT84HcGhQPl6Cvmfh3I5cvlzhsEtZedA1dy1N5R3Ii5lHHYDCvLJLoy9zJyZ3zMBDXIc6eCbjJUnfsFS8hO0Nki_jKme5O-YDzV_SwQKCh9EhLJZ1c-5kPu68-nE-sqGXuwWi57jcVq3TT7uhn8UMMmXDkUvyMv14fZ7ceQlJ-7WEbJfOgz2bEw6XvOAxbfthrzDxRaGK_jmA4ow3394awgE7YEPAdbvYUtUait5wP6Kb0nTwQsoLR3JIHu6tVgS9rAHqbiwicuzL_tRlx52H8HYjZc6nawjImf7jrtu2MU9ktkTZKGWUsgch5esfmUjkjaNHkmErhPc5g2w-s1kmDjmi8HKUHyECLAtSLnMhzX9sSEfGd23uqmkrFm_JFvKopu2m3xY8dinF9aFiqDoW0OAFDS-6DedcSE6sFd0iW1z&xkcb=SoAv-_M3LY91O1RBUR0GbzkdCdPP&p=13&fvj=0&vjs=3
System Analyst (at the rank of Technical Officer), The University of Hong Kong, Hong Kong, Contract, https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_WhMMFkiKaXzBV1s_y2UbJxR3iFwbpxpPU99d9EQ2I-AchgokzjytAc_V55QUvxPzH0aHGWGso3fxOUtE8hKYd_xQ8jBeRnoKnvJrW9hTi81Eq5-_Wcr4ARajEvq3qnL3q5r9uGxoEUHgrwjW-2n0NNEqb4JyaprNmWyc-vfWezhdpnc0FywF0sXalV9BXM3tYX_z6aqCZQ0GcTIWIDPs-CpccDoVEK34MH8xrIzWbJoOUcf6pcg2mQLLcFuX0F7_Dn9gldTGZmvcttz_8_ocGj3kGG47AQffxswM1GDKv6BoHfj3k_cCfJ3J5G2aHFtJadVssyrhbRV_7mDNtYQm9LUhMURkoBXdRBGqwn_LUHeCGmfeu_x8PUIE76A8ObREquPfYycMN1dA61EoRBU9xMdSkNO7squtght1aZrv_R1OmAJtKCAnIP4rOBU2lv8tKJh9U_X5iTvljxmUxC23ITJlDzQHEIPo_rWuxJUGExq1YX3iXxp2VvXQ_LApHCEAlCDes6ugdEQdeTQGjDeZo_bCxUhCc-s4pYnZ-Q7lDijGhFO-0ONpAuV2u-pLSM8Dtuk_okh9h08Bxy9ziSnCFb7sU3LPaxZIU-GDYaCSK6271V-8N263C4w1rqQ-YMpbb0bTKe4NE5EbI6xULN7QqCgTvtebSGOXLoD6C1r7G4Cb8Qy4Gi-BYBcIKQyFJ3BwPQ==&xkcb=SoCy-_M3LY91O1RBUR0FbzkdCdPP&p=14&fvj=0&vjs=3
